,speaker,season,id_episode,word_count_id_episode,total_word_count_id_episode,n_word_count_id_episode,line_count_id_episode,total_line_count_id_episode,n_line_count_id_episode,word_count_season,total_word_count_season,n_word_count_season,line_count_season,total_line_count_season,n_line_count_season,word_count_all,total_word_series,n_word_count_all,line_count_all,total_line_series,n_line_count_all
26,Michael,2,0221,2174,4203,0.5172495836307399,110,309,0.3559870550161812,37246,79459,0.46874488730036873,2405,7006,0.3432771909791607,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
27,Michael,2,0222,1386,3550,0.39042253521126763,113,368,0.3070652173913043,37246,79459,0.46874488730036873,2405,7006,0.3432771909791607,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
28,Michael,3,0301,1355,2787,0.4861858629350556,66,178,0.3707865168539326,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
29,Michael,3,0302,1522,2718,0.5599705665930832,125,289,0.43252595155709345,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
30,Michael,3,0303,897,2844,0.3154008438818565,84,288,0.2916666666666667,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
31,Michael,3,0304,1930,4154,0.46461242176215695,110,309,0.3559870550161812,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
32,Michael,3,0305,650,3601,0.18050541516245489,45,317,0.14195583596214512,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
33,Michael,3,0306,1237,2506,0.49361532322426177,78,239,0.3263598326359833,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
34,Michael,3,0307,705,2421,0.29120198265179675,67,242,0.2768595041322314,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
35,Michael,3,0308,1888,4675,0.40385026737967916,149,538,0.27695167286245354,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
36,Michael,3,0309,1166,2285,0.5102844638949672,54,179,0.3016759776536313,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
37,Michael,3,0310,1629,5350,0.3044859813084112,119,507,0.23471400394477318,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
38,Michael,3,0311,1506,3829,0.3933141812483677,102,322,0.3167701863354037,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
39,Michael,3,0312,571,3001,0.19026991002999,50,254,0.1968503937007874,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
40,Michael,3,0313,657,2055,0.3197080291970803,50,198,0.25252525252525254,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
41,Michael,3,0314,1221,2295,0.5320261437908497,78,206,0.3786407766990291,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
42,Michael,3,0315,1029,2105,0.48883610451306414,50,160,0.3125,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
43,Michael,3,0316,1263,2652,0.4762443438914027,65,229,0.2838427947598253,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
44,Michael,3,0317,1012,3062,0.33050293925538865,86,313,0.2747603833865815,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
45,Michael,3,0318,1445,4618,0.3129060199220442,110,374,0.29411764705882354,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
46,Michael,3,0319,1871,4409,0.4243592651394874,108,376,0.2872340425531915,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
47,Michael,3,0320,1228,4511,0.27222345377964974,68,353,0.19263456090651557,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
48,Michael,3,0321,2386,4837,0.4932809592722762,102,335,0.3044776119402985,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
49,Michael,3,0322,2781,5987,0.46450643059963254,159,393,0.40458015267175573,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
50,Michael,3,0323,1830,6257,0.2924724308774173,127,548,0.23175182481751824,31779,82959,0.383068744801649,2052,7147,0.28711347418497274,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
51,Michael,4,0401,3047,6430,0.4738724727838258,168,554,0.30324909747292417,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
52,Michael,4,0402,2784,6515,0.42732156561780504,165,588,0.28061224489795916,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
53,Michael,4,0403,2360,6420,0.367601246105919,156,550,0.28363636363636363,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
54,Michael,4,0404,2058,5590,0.36815742397137746,160,513,0.31189083820662766,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
55,Michael,4,0405,1851,3725,0.49691275167785237,97,246,0.3943089430894309,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
56,Michael,4,0406,1751,4086,0.4285364659813999,97,322,0.30124223602484473,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
57,Michael,4,0407,1423,3267,0.43556779920416283,83,281,0.29537366548042704,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
58,Michael,4,0408,1219,2695,0.45231910946196663,90,239,0.37656903765690375,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
59,Michael,4,0409,1720,3956,0.43478260869565216,110,329,0.3343465045592705,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
60,Michael,4,0410,1661,3201,0.5189003436426117,100,251,0.398406374501992,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
61,Michael,4,0411,1152,3213,0.3585434173669468,107,334,0.3203592814371258,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
62,Michael,4,0412,1484,3861,0.38435638435638436,101,316,0.31962025316455694,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
63,Michael,4,0413,1464,3285,0.445662100456621,79,197,0.4010152284263959,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
64,Michael,4,0414,2498,7134,0.3501541911970844,174,621,0.28019323671497587,26472,63378,0.4176843699706523,1687,5341,0.31585845347313235,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
65,Michael,5,0501,2230,6830,0.32650073206442165,134,559,0.23971377459749552,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
66,Michael,5,0502,1178,3693,0.3189818575683726,67,260,0.25769230769230766,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
67,Michael,5,0503,1234,3585,0.34421199442119943,85,316,0.2689873417721519,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
68,Michael,5,0504,1312,2880,0.45555555555555555,94,284,0.33098591549295775,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
69,Michael,5,0505,911,3601,0.25298528186614827,101,402,0.2512437810945274,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
70,Michael,5,0506,976,4036,0.24182358771060455,78,404,0.19306930693069307,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
71,Michael,5,0507,1063,2597,0.4093184443588756,78,288,0.2708333333333333,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
72,Michael,5,0508,1080,3193,0.33823989978077046,92,278,0.33093525179856115,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
73,Michael,5,0509,974,3020,0.32251655629139075,100,316,0.31645569620253167,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
74,Michael,5,0510,1149,3190,0.3601880877742947,67,239,0.2803347280334728,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
75,Michael,5,0511,721,2739,0.2632347572106608,55,293,0.18771331058020477,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
76,Michael,5,0512,863,2423,0.35617003714403633,92,231,0.39826839826839827,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
77,Michael,5,0513,3064,5777,0.5303790894928163,129,387,0.3333333333333333,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
78,Michael,5,0514,1271,2906,0.4373709566414315,58,225,0.2577777777777778,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
79,Michael,5,0515,600,2459,0.24400162667751119,50,240,0.20833333333333334,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
80,Michael,5,0516,1288,2648,0.486404833836858,87,246,0.35365853658536583,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
81,Michael,5,0517,1574,3482,0.45203905801263644,116,314,0.36942675159235666,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
82,Michael,5,0518,1713,3600,0.47583333333333333,109,303,0.35973597359735976,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
83,Michael,5,0519,1312,2915,0.45008576329331046,90,260,0.34615384615384615,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
84,Michael,5,0520,1496,3043,0.49162011173184356,81,289,0.28027681660899656,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
85,Michael,5,0521,772,2695,0.28645640074211504,48,256,0.1875,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
86,Michael,5,0522,1145,3172,0.3609709962168979,96,291,0.32989690721649484,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
87,Michael,5,0523,994,3088,0.32189119170984454,78,281,0.2775800711743772,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
88,Michael,5,0524,1613,3859,0.41798393366157033,102,331,0.3081570996978852,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
89,Michael,5,0525,1302,2993,0.4350150350818577,88,281,0.31316725978647686,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
90,Michael,5,0526,660,2450,0.2693877551020408,56,248,0.22580645161290322,32495,86874,0.37404747105002645,2231,7822,0.2852211710559959,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
91,Michael,6,0601,1180,2885,0.4090121317157712,95,299,0.3177257525083612,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
92,Michael,6,0602,1240,3642,0.3404722679846238,75,276,0.2717391304347826,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
93,Michael,6,0603,1128,3678,0.3066884176182708,88,308,0.2857142857142857,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
94,Michael,6,0604,1790,5225,0.34258373205741627,130,463,0.28077753779697623,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
95,Michael,6,0605,1119,2899,0.38599517074853396,122,307,0.3973941368078176,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
96,Michael,6,0606,952,3010,0.31627906976744186,85,320,0.265625,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
97,Michael,6,0607,1177,3148,0.3738881829733164,85,308,0.275974025974026,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
98,Michael,6,0608,1508,3290,0.4583586626139818,116,330,0.3515151515151515,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
99,Michael,6,0609,866,3247,0.2667077302125038,67,246,0.27235772357723576,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
100,Michael,6,0610,1163,2810,0.41387900355871887,73,232,0.3146551724137931,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
101,Michael,6,0611,1116,2824,0.3951841359773371,68,236,0.288135593220339,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
102,Michael,6,0612,1675,3485,0.4806312769010043,105,337,0.3115727002967359,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
103,Michael,6,0613,646,970,0.6659793814432989,46,92,0.5,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
104,Michael,6,0614,1230,2761,0.4454907642158638,85,236,0.3601694915254237,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
105,Michael,6,0615,823,3235,0.2544049459041731,68,285,0.23859649122807017,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
106,Michael,6,0616,1978,6665,0.2967741935483871,129,576,0.22395833333333334,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
107,Michael,6,0617,748,2888,0.2590027700831025,53,249,0.21285140562248997,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
108,Michael,6,0618,1142,2913,0.3920357020254034,86,281,0.30604982206405695,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
109,Michael,6,0619,690,2428,0.2841845140032949,75,298,0.2516778523489933,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
110,Michael,6,0620,686,3050,0.22491803278688524,48,264,0.18181818181818182,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
111,Michael,6,0621,945,3100,0.30483870967741933,88,290,0.30344827586206896,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
112,Michael,6,0622,997,3040,0.3279605263157895,94,270,0.34814814814814815,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
113,Michael,6,0623,1229,3348,0.36708482676224613,83,299,0.27759197324414714,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
114,Michael,6,0624,1010,3019,0.33454786353097055,68,231,0.2943722943722944,27038,77560,0.34860752965446107,2032,7033,0.2889236456704109,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
115,Michael,7,0701,1011,2738,0.36924762600438277,58,219,0.2648401826484018,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
116,Michael,7,0702,718,2961,0.2424856467409659,32,253,0.12648221343873517,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
117,Michael,7,0703,529,2455,0.2154786150712831,44,208,0.21153846153846154,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
118,Michael,7,0704,1090,3037,0.3589068159367797,89,275,0.3236363636363636,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
119,Michael,7,0705,1157,3151,0.36718502062837194,86,341,0.25219941348973607,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
120,Michael,7,0706,984,3304,0.29782082324455206,64,267,0.2397003745318352,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
121,Michael,7,0707,1094,2802,0.390435403283369,77,236,0.326271186440678,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
122,Michael,7,0708,927,3187,0.29086915594603074,62,283,0.21908127208480566,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
123,Michael,7,0709,1600,3936,0.4065040650406504,74,285,0.2596491228070175,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
124,Michael,7,0710,732,3205,0.22839313572542902,56,291,0.19243986254295534,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
125,Michael,7,0711,1822,5882,0.3097585855151309,131,558,0.23476702508960573,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
126,Michael,7,0712,996,3077,0.32369190770230744,78,306,0.2549019607843137,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
127,Michael,7,0713,667,3021,0.22078781860311156,40,266,0.15037593984962405,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
128,Michael,7,0714,676,2860,0.23636363636363636,42,279,0.15053763440860216,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
129,Michael,7,0715,824,3256,0.25307125307125306,74,358,0.20670391061452514,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
130,Michael,7,0716,555,975,0.5692307692307692,33,71,0.4647887323943662,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
131,Michael,7,0717,855,3319,0.25760771316661646,62,281,0.2206405693950178,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
132,Michael,7,0718,1058,2988,0.35408299866131193,73,281,0.2597864768683274,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
133,Michael,7,0719,777,2617,0.2969048528849828,69,240,0.2875,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
134,Michael,7,0720,1154,2377,0.48548590660496427,84,198,0.42424242424242425,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
135,Michael,7,0721,1596,3273,0.48762603116406966,118,302,0.39072847682119205,20822,77002,0.27040856081660214,1446,6791,0.21292887645413047,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
136,Michael,9,0923,22,5863,0.00375234521575985,2,436,0.0045871559633027525,22,67483,0.0003260080316524162,2,5987,0.00033405712376816435,188905,631561,0.29910808298802494,12522,55458,0.22579249161527642
137,Jim,1,0101,385,3806,0.10115606936416185,37,268,0.13805970149253732,2975,23562,0.12626262626262627,291,1862,0.15628356605800214,66666,631561,0.10555749959228009,6918,55458,0.1247430487936817
138,Jim,1,0102,379,3785,0.10013210039630119,35,249,0.14056224899598393,2975,23562,0.12626262626262627,291,1862,0.15628356605800214,66666,631561,0.10555749959228009,6918,55458,0.1247430487936817
